rosbagTimestamp,linear,x,y,z,angular,x,y,z
1316527000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1316577000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1316587000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1316606000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1316626000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1316646000000,,2.0,0.0,0.0,,0.0,0.0,0.02674167566
1316666000000,,2.0,0.0,0.0,,0.0,0.0,0.0632011190057
1316716000000,,2.0,0.0,0.0,,0.0,0.0,0.0632011190057
1316726000000,,2.0,0.0,0.0,,0.0,0.0,0.0753542676568
1316776000000,,2.0,0.0,0.0,,0.0,0.0,0.0753542676568
1316826000000,,2.0,0.0,0.0,,0.0,0.0,0.0753542676568
1316877000000,,2.0,0.0,0.0,,0.0,0.0,0.0753542676568
1316906000000,,2.0,0.0,0.0,,0.0,0.0,0.099660564959
1316926000000,,2.0,0.0,0.0,,0.0,0.0,0.196885764599
1316946000000,,2.0,0.0,0.0,,0.0,0.0,0.20903891325
1316996000000,,2.0,0.0,0.0,,0.0,0.0,0.20903891325
1317046000000,,2.0,0.0,0.0,,0.0,0.0,0.20903891325
1317096000000,,2.0,0.0,0.0,,0.0,0.0,0.20903891325
1317106000000,,2.0,0.0,0.0,,0.0,0.0,0.221192061901
1317126000000,,2.0,0.0,0.0,,0.0,0.0,0.245498359203
1317146000000,,2.0,0.0,0.0,,0.0,0.0,0.281957805157
1317166000000,,2.0,0.0,0.0,,0.0,0.0,0.294110953808
1317216000000,,2.0,0.0,0.0,,0.0,0.0,0.294110953808
1317266000000,,2.0,0.0,0.0,,0.0,0.0,0.294110953808
1317316000000,,2.0,0.0,0.0,,0.0,0.0,0.294110953808
1317366000000,,2.0,0.0,0.0,,0.0,0.0,0.294110953808
1317416000000,,2.0,0.0,0.0,,0.0,0.0,0.294110953808
1317465000000,,2.0,0.0,0.0,,0.0,0.0,0.294110953808
1317485000000,,2.0,0.0,0.0,,0.0,0.0,0.281957805157
1317505000000,,2.0,0.0,0.0,,0.0,0.0,0.196885764599
1317525000000,,2.0,0.0,0.0,,0.0,0.0,0.0388948243111
1317545000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317565000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317616000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317666000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317716000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317766000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317816000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317866000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317916000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1317966000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318016000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318066000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318116000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318166000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318216000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318266000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318316000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318366000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318416000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318466000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318516000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318566000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318616000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318666000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318716000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318767000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318816000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318867000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318916000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1318966000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319017000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319067000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319117000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319166000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319216000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319266000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319317000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319366000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319417000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319467000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319504000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1319524000000,,2.0,0.0,0.0,,0.0,0.0,-0.02674167566
1319544000000,,2.0,0.0,0.0,,0.0,0.0,-0.0875074163079
1319564000000,,2.0,0.0,0.0,,0.0,0.0,-0.221192061901
1319584000000,,2.0,0.0,0.0,,0.0,0.0,-0.403489291668
1319604000000,,2.0,0.0,0.0,,0.0,0.0,-0.597939670086
1319624000000,,2.0,0.0,0.0,,0.0,0.0,-0.768083751202
1319644000000,,2.0,0.0,0.0,,0.0,0.0,-0.816696345806
1319664000000,,2.0,0.0,0.0,,0.0,0.0,-0.853155791759
1319684000000,,2.0,0.0,0.0,,0.0,0.0,-0.865308940411
1319704000000,,2.0,0.0,0.0,,0.0,0.0,-0.901768386364
1319744000000,,2.0,0.0,0.0,,0.0,0.0,-0.938227832317
1319764000000,,2.0,0.0,0.0,,0.0,0.0,-0.974687278271
1319784000000,,2.0,0.0,0.0,,0.0,0.0,-0.986840426922
1319804000000,,2.0,0.0,0.0,,0.0,0.0,-1.03545302153
1319824000000,,2.0,0.0,0.0,,0.0,0.0,-1.04760617018
1319874000000,,2.0,0.0,0.0,,0.0,0.0,-1.04760617018
1319903000000,,2.0,0.0,0.0,,0.0,0.0,-1.05975931883
1319954000000,,2.0,0.0,0.0,,0.0,0.0,-1.05975931883
1320004000000,,2.0,0.0,0.0,,0.0,0.0,-1.05975931883
1320054000000,,2.0,0.0,0.0,,0.0,0.0,-1.05975931883
1320063000000,,2.0,0.0,0.0,,0.0,0.0,-0.816696345806
1320083000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320134000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320184000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320203000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320223000000,,2.0,0.0,0.0,,0.0,0.0,0.269804656506
1320243000000,,2.0,0.0,0.0,,0.0,0.0,0.488561332226
1320263000000,,2.0,0.0,0.0,,0.0,0.0,0.695164859295
1320283000000,,2.0,0.0,0.0,,0.0,0.0,0.780236899853
1320303000000,,2.0,0.0,0.0,,0.0,0.0,0.853155791759
1320323000000,,2.0,0.0,0.0,,0.0,0.0,0.974687278271
1320343000000,,2.0,0.0,0.0,,0.0,0.0,1.03545302153
1320363000000,,2.0,0.0,0.0,,0.0,0.0,1.09621876478
1320383000000,,2.0,0.0,0.0,,0.0,0.0,1.18129080534
1320403000000,,2.0,0.0,0.0,,0.0,0.0,1.2420565486
1320423000000,,2.0,0.0,0.0,,0.0,0.0,1.2663628459
1320463000000,,2.0,0.0,0.0,,0.0,0.0,1.2906691432
1320483000000,,2.0,0.0,0.0,,0.0,0.0,1.3392817378
1320503000000,,2.0,0.0,0.0,,0.0,0.0,1.4
1320553000000,,2.0,0.0,0.0,,0.0,0.0,1.4
1320603000000,,2.0,0.0,0.0,,0.0,0.0,1.4
1320653000000,,2.0,0.0,0.0,,0.0,0.0,1.4
1320704000000,,2.0,0.0,0.0,,0.0,0.0,1.4
1320754000000,,2.0,0.0,0.0,,0.0,0.0,1.4
1320763000000,,2.0,0.0,0.0,,0.0,0.0,0.841002643108
1320783000000,,2.0,0.0,0.0,,0.0,0.0,0.42779558897
1320803000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320823000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320873000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320923000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1320973000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321023000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321073000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321123000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321173000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321203000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321223000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321263000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1321283000000,,2.0,0.0,0.0,,0.0,0.0,-0.099660564959
1321303000000,,2.0,0.0,0.0,,0.0,0.0,-0.20903891325
1321353000000,,2.0,0.0,0.0,,0.0,0.0,-0.20903891325
1321383000000,,2.0,0.0,0.0,,0.0,0.0,-0.342723548412
1321402000000,,2.0,0.0,0.0,,0.0,0.0,-0.439948737621
1321442000000,,2.0,0.0,0.0,,0.0,0.0,-0.488561332226
1321463000000,,2.0,0.0,0.0,,0.0,0.0,-0.561480224133
1321482000000,,2.0,0.0,0.0,,0.0,0.0,-0.658705413342
1321503000000,,2.0,0.0,0.0,,0.0,0.0,-0.804543197155
1321522000000,,2.0,0.0,0.0,,0.0,0.0,-1.01114672422
1321542000000,,2.0,0.0,0.0,,0.0,0.0,-1.02329987288
1321581000000,,0.0,0.0,0.0,,0.0,0.0,0.0
1321721000000,,0.0771006047726,0.0,0.0,,0.0,0.0,-1.01114672422
1321722000000,,0.0701559484005,0.0,0.0,,0.0,0.0,-1.01114672422
1321742000000,,0.0666836202145,0.0,0.0,,0.0,0.0,-1.01114672422
1321762000000,,0.0632112920284,0.0,0.0,,0.0,0.0,-1.01114672422
1321782000000,,0.0632112920284,0.0,0.0,,0.0,0.0,-1.4
1321802000000,,0.0493219792843,0.0,0.0,,0.0,0.0,-1.4
1321822000000,,0.0284880101681,0.0,0.0,,0.0,0.0,-1.4
1321872000000,,0.0284880101681,0.0,0.0,,0.0,0.0,-1.4
1321902000000,,0.025015681982,0.0,0.0,,0.0,0.0,-1.4
1321952000000,,0.025015681982,0.0,0.0,,0.0,0.0,-1.4
1321982000000,,0.0215433552861,0.0,0.0,,0.0,0.0,-1.4
1322022000000,,0.011126370728,0.0,0.0,,0.0,0.0,-1.4
1322072000000,,0.011126370728,0.0,0.0,,0.0,0.0,-1.4
1322082000000,,0.0145986989141,0.0,0.0,,0.0,0.0,-1.4
1322132000000,,0.0145986989141,0.0,0.0,,0.0,0.0,-1.4
1322182000000,,0.0145986989141,0.0,0.0,,0.0,0.0,-1.4
1322202000000,,0.011126370728,0.0,0.0,,0.0,0.0,-1.4
1322242000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1322292000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1322342000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1322392000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1322442000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1322492000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1322542000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1322582000000,,0.0354326665401,0.0,0.0,,0.0,0.0,-1.4
1322602000000,,0.0527943074703,0.0,0.0,,0.0,0.0,-1.4
1322622000000,,0.0701559484005,0.0,0.0,,0.0,0.0,-1.4
1322641000000,,0.0,0.0,0.0,,0.0,0.0,0.0
1322720000000,,2.0,0.0,0.0,,0.0,0.0,-1.4
1322721000000,,2.0,0.0,0.0,,0.0,0.0,-1.3392817378
1322742000000,,2.0,0.0,0.0,,0.0,0.0,-1.15698450804
1322762000000,,2.0,0.0,0.0,,0.0,0.0,-0.901768386364
1322782000000,,2.0,0.0,0.0,,0.0,0.0,-0.731624305248
1322801000000,,2.0,0.0,0.0,,0.0,0.0,-0.415642440319
1322821000000,,2.0,0.0,0.0,,0.0,0.0,-0.172579456866
1322841000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1322891000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1322941000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1322991000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1323042000000,,2.0,0.0,0.0,,0.0,0.0,-0.0
1323080000000,,0.0,0.0,0.0,,0.0,0.0,0.0
1323219000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
1323270000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
1323281000000,,0.4,0.0,0.0,,0.0,0.0,-0.221192061901
1323301000000,,0.4,0.0,0.0,,0.0,0.0,-0.64655226469
1323321000000,,0.4,0.0,0.0,,0.0,0.0,-1.14483135939
1323341000000,,0.323635911942,0.0,0.0,,0.0,0.0,-1.4
1323361000000,,0.15001950264,0.0,0.0,,0.0,0.0,-1.4
1323381000000,,0.0284880101681,0.0,0.0,,0.0,0.0,-1.4
1323401000000,,-0.0,0.0,0.0,,0.0,0.0,-1.4
1323420000000,,-0.0,0.0,0.0,,0.0,0.0,-1.4
1323471000000,,-0.0,0.0,0.0,,0.0,0.0,-1.4
1323481000000,,-0.0,0.0,0.0,,0.0,0.0,-1.4
1323501000000,,0.00765404254198,0.0,0.0,,0.0,0.0,-1.4
1323521000000,,0.0527943074703,0.0,0.0,,0.0,0.0,-1.4
1323541000000,,0.0666836202145,0.0,0.0,,0.0,0.0,-1.4
1323591000000,,0.0666836202145,0.0,0.0,,0.0,0.0,-1.4
1323601000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1323651000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1323701000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1323751000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1323801000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1323851000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1323901000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1323951000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1324001000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1324051000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1324101000000,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1324119000000,,0.0,0.0,0.0,,0.0,0.0,0.0
